,time,position_x,position_y,Goal_x,Goal_y,distance,azimuth,direction
178,2020/01/19 17:43:58,35.6590758782154,139.74601047644896,35.658581,139.745433,75.82359882372124,223.60153584344192,
179,2020/01/19 17:43:58,35.65910150237627,139.74598510320786,35.658581,139.745433,76.3839775753271,220.881776885461,
180,2020/01/19 17:43:58,35.659080818352045,139.74595940218197,35.658581,139.745433,73.12613461170017,220.68001565880832,
181,2020/01/19 17:43:58,35.65912676684983,139.74601935252952,35.658581,139.745433,80.53474495891528,221.24469723130233,
182,2020/01/19 17:43:58,35.65912111387355,139.7459751786317,35.658581,139.745433,77.46951405800618,219.32576804310656,
183,2020/01/19 17:43:58,35.65909002658419,139.74596022051153,35.658581,139.745433,73.95175101401631,220.20757778912056,
184,2020/01/19 17:43:58,35.65907030875505,139.74600100763374,35.658581,139.745433,74.7850658804979,223.4523390102158,
185,2020/01/19 17:43:58,35.65909219128191,139.74605446120617,35.658581,139.745433,79.89776371460728,224.77480164009478,
186,2020/01/19 17:43:58,35.65908850214266,139.74601678234995,35.658581,139.745433,77.23365050976184,223.19169577179784,
187,2020/01/19 17:43:58,35.659082862679675,139.74599013499875,35.658581,139.745433,75.13774771691365,222.17674352795632,
188,2020/01/19 17:43:58,35.65905790067166,139.74601726480972,35.658581,139.745433,74.82522868319128,224.99585460323848,
189,2020/01/19 17:43:58,35.65902598434754,139.74603209185776,35.658581,139.745433,73.35165831156077,227.69423311969484,
190,2020/01/19 17:43:58,35.65909197209073,139.7460237724654,35.658581,139.745433,77.94781435741784,223.33720948466058,
191,2020/01/19 17:43:58,35.6590705244174,139.74600715712546,35.658581,139.745433,75.18640208722825,223.7478497464089,
192,2020/01/19 17:43:58,35.659070940190084,139.74598308881895,35.658581,139.745433,73.73020891282873,222.4995054085255,
193,2020/01/19 17:43:58,35.65905209811664,139.74601409813118,35.658581,139.745433,74.16764007407498,225.1908643056388,
194,2020/01/19 17:43:58,35.65904185430839,139.74602933908224,35.658581,139.745433,74.36702330240989,226.56159376030863,
195,2020/01/19 17:43:58,35.659020967884885,139.7460718444681,35.658581,139.745433,75.69225392151141,229.8403390169555,
196,2020/01/19 17:43:58,35.659056125040095,139.7460770965221,35.658581,139.745433,78.61690711424754,227.89082295347552,
197,2020/01/19 17:43:58,35.659117694727655,139.7460368828583,35.658581,139.745433,80.84575069366495,222.56100095559242,
198,2020/01/19 17:43:58,35.65913856712543,139.74603378881898,35.658581,139.745433,82.38108569966734,221.32796918234723,
199,2020/01/19 17:43:58,35.6591558729543,139.746080280033,35.658581,139.745433,86.62369155765873,222.58039360551854,
200,2020/01/19 17:43:58,35.659131548169356,139.746115960352,35.658581,139.745433,86.92426371067691,225.35327982655136,
201,2020/01/19 17:43:58,35.65911496245604,139.7461012070778,35.658581,139.745433,84.68144522754743,225.60391863118352,
202,2020/01/19 17:43:58,35.659095268432175,139.74609024446653,35.658581,139.745433,82.4479907531762,226.20630384894955,
203,2020/01/19 17:43:58,35.659074910269524,139.74607355545174,35.658581,139.745433,79.79606975722714,226.6260833364297,
204,2020/01/19 17:43:58,35.65905370497725,139.74607552323033,35.658581,139.745433,78.3312379347547,227.96665477704315,
205,2020/01/19 17:43:58,35.6590281194123,139.74605968768458,35.658581,139.745433,75.3741947936865,228.83965948808543,
206,2020/01/19 17:43:58,35.65899994371637,139.74609295092318,35.658581,139.745433,75.7085595167394,232.122934476404,
207,2020/01/19 17:43:58,35.659065662395264,139.74605084628894,35.658581,139.745433,77.59955398140967,226.13406429964002,
208,2020/01/19 17:43:58,35.65906354197238,139.74604686196912,35.658581,139.745433,77.176452631574,226.07437828258182,
209,2020/01/19 17:43:58,35.65912325550359,139.74602126441013,35.658581,139.745433,80.35687596964758,221.52065066044116,
210,2020/01/19 17:43:58,35.6591213537142,139.74606522629867,35.658581,139.745433,82.89644010777451,223.67787531966792,
211,2020/01/19 17:43:58,35.65908569111625,139.74601372192052,35.658581,139.745433,76.81658768632839,223.20021944888128,
212,2020/01/19 17:43:58,35.65907658332382,139.74598806367513,35.658581,139.745433,74.49622570435302,222.4296190880754,
213,2020/01/19 17:43:58,35.65910555165614,139.7460050287161,35.658581,139.745433,77.91189585781783,221.66873902346143,
214,2020/01/19 17:43:58,35.65914526273558,139.74604077522832,35.658581,139.745433,83.35672102435713,221.31730259645974,
215,2020/01/19 17:43:58,35.65911882149514,139.74601737373405,35.658581,139.745433,79.75502082738637,221.56543683855642,
216,2020/01/19 17:43:58,35.65917489007959,139.74601316886722,35.658581,139.745433,84.27250459191,218.5641770130733,
217,2020/01/19 17:43:58,35.65917292091004,139.74597794674594,35.658581,139.745433,82.1472867896011,216.91956313546257,
218,2020/01/19 17:43:58,35.65922102443477,139.7459807970914,35.658581,139.745433,86.62127504861465,214.9350218209182,
219,2020/01/19 17:43:58,35.65926162133827,139.74594984749623,35.658581,139.745433,88.84305916465951,211.7882750436535,
220,2020/01/19 17:43:58,35.659224088439245,139.7459585040436,35.658581,139.745433,85.763954955334,213.6992904210555,
221,2020/01/19 17:43:58,35.65921594260364,139.74592559118764,35.658581,139.745433,83.38194202442756,212.33996444388666,
